Year|Month|DOMESTIC|INTERNATIONAL|TOTAL|airport|direction
2011|1|15769|1035|16804|DTW|Destination
2011|2|13828|947|14775|DTW|Destination
2011|3|17379|1181|18560|DTW|Destination
2011|4|16653|1088|17741|DTW|Destination
2011|5|16786|1026|17812|DTW|Destination
2011|6|17598|1099|18697|DTW|Destination
2011|7|18367|1224|19591|DTW|Destination
2011|8|18150|1238|19388|DTW|Destination
2011|9|16456|1084|17540|DTW|Destination
2011|10|17032|1117|18149|DTW|Destination
2011|11|16146|1023|17169|DTW|Destination
2011|12|15578|1046|16624|DTW|Destination
2011|TOTAL|199742|13108|212850|DTW|Destination
2012|1|14993|1073|16066|DTW|Destination
2012|2|13983|1060|15043|DTW|Destination
2012|3|16905|1230|18135|DTW|Destination
2012|4|16288|1115|17403|DTW|Destination
2012|5|16527|1138|17665|DTW|Destination
2012|6|17056|1222|18278|DTW|Destination
2012|7|17193|1225|18418|DTW|Destination
2012|8|17319|1242|18561|DTW|Destination
2012|9|15453|1091|16544|DTW|Destination
2012|10|16301|1107|17408|DTW|Destination
2012|11|15457|979|16436|DTW|Destination
2012|12|14420|958|15378|DTW|Destination
2012|TOTAL|191895|13440|205335|DTW|Destination
2013|1|14462|1072|15534|DTW|Destination
2013|2|13206|994|14200|DTW|Destination
2013|3|16644|1205|17849|DTW|Destination
2013|4|16158|1092|17250|DTW|Destination
2013|5|16580|1106|17686|DTW|Destination
2013|6|16810|1140|17950|DTW|Destination
2013|7|17505|1225|18730|DTW|Destination
2013|8|17776|1244|19020|DTW|Destination
2013|9|15679|1061|16740|DTW|Destination
2013|10|16514|1098|17612|DTW|Destination
2013|11|15138|1021|16159|DTW|Destination
2013|12|14614|1017|15631|DTW|Destination
2013|TOTAL|191086|13275|204361|DTW|Destination
2014|1|13344|1050|14394|DTW|Destination
2014|2|12507|999|13506|DTW|Destination
2014|3|15243|1214|16457|DTW|Destination
2014|4|14874|1105|15979|DTW|Destination
2014|5|15258|1077|16335|DTW|Destination
2014|6|15081|1133|16214|DTW|Destination
2014|7|15648|1181|16829|DTW|Destination
2014|8|15614|1174|16788|DTW|Destination
2014|9|14457|1046|15503|DTW|Destination
2014|10|15039|1032|16071|DTW|Destination
2014|11|14064|953|15017|DTW|Destination
2014|12|13937|987|14924|DTW|Destination
2014|TOTAL|175066|12951|188017|DTW|Destination
2015|1|13300|1026|14326|DTW|Destination
2015|2|12021|886|12907|DTW|Destination
2015|3|14761|1080|15841|DTW|Destination
2015|4|14142|1001|15143|DTW|Destination
2015|5|14430|1039|15469|DTW|Destination
2015|6|14270|1014|15284|DTW|Destination
2015|7|15346|1054|16400|DTW|Destination
2015|8|15185|1048|16233|DTW|Destination
2015|9|13940|972|14912|DTW|Destination
2015|10|14553|965|15518|DTW|Destination
2015|11|14189|875|15064|DTW|Destination
2015|12|13836|927|14763|DTW|Destination
2015|TOTAL|169973|11887|181860|DTW|Destination
2016|1|13659|1006|14665|DTW|Destination
2016|2|13264|934|14198|DTW|Destination
2016|3|15092|1067|16159|DTW|Destination
2016|4|14654|1016|15670|DTW|Destination
2016|5|15361|1024|16385|DTW|Destination
2016|6|15234|1021|16255|DTW|Destination
2016|7|15518|1030|16548|DTW|Destination
2016|8|15693|1065|16758|DTW|Destination
2016|9|14584|1004|15588|DTW|Destination
2016|10|15029|1008|16037|DTW|Destination
2016|11|14077|858|14935|DTW|Destination
2016|12|13909|970|14879|DTW|Destination
